model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,n_probe_params,test_loss,test_loss_ci_hi,test_loss_ci_lo,test_loss_delta_ci_hi,test_loss_delta_ci_lo,test_loss_delta_vs_last,test_loss_point,test_mae,test_mae_ci_hi,test_mae_ci_lo,test_mae_delta_ci_hi,test_mae_delta_ci_lo,test_mae_delta_vs_last,test_mae_point,test_mase,test_mase_ci_hi,test_mase_ci_lo,test_mase_delta_ci_hi,test_mase_delta_ci_lo,test_mase_delta_vs_last,test_mase_point,test_wql,test_wql_ci_hi,test_wql_ci_lo,test_wql_delta_ci_hi,test_wql_delta_ci_lo,test_wql_delta_vs_last,test_wql_point,train_loss,val_loss,wd_at_grid_max,wd_at_grid_min,weight_decay
timesfm3,uber_tlc_hourly,Uber TLC,1,L1,block,block_depth,True,1,0.05,0.05,True,False,False,737856,0.28897368907928467,0.3000695227579576,0.27797619118764,-0.022341432620749873,-0.029358464878990936,-0.025902384209610108,0.28897369596111866,6.505540559520755,7.889689539744107,5.254993811545995,-0.6661673288608748,-1.1223804198441802,-0.8822758239975856,6.505540559520755,1.035585518067696,1.0821157241808617,0.9925791935834288,-0.07623366976923872,-0.11086852583524436,-0.0938919474323483,1.035585518067696,2.7392543760261083,2.8733340712222364,2.6091375036093947,-0.3001767201437426,-0.40079143082029933,-0.3527395360814447,2.7392543760261083,0.20403404533863068,0.21481013298034668,False,False,10.0
timesfm3,uber_tlc_hourly,Uber TLC,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,737856,0.2875838875770569,0.29876016490410245,0.2768505490257028,-0.021058852386923916,-0.02792821275710149,-0.0245125655738907,0.28758387732539925,6.556029200062751,7.933842231315604,5.3043462912319495,-0.7205263637350324,-1.1634159063184637,-0.9327644645395816,6.556029200062751,1.0381638067842516,1.0837397457268567,0.9955686748639802,-0.08253864012403563,-0.11018062833609847,-0.09647023614890382,1.0381638067842516,2.743693397282675,2.871329335423818,2.620401781680595,-0.31482325405063905,-0.39541637970907095,-0.3571785573380115,2.743693397282675,0.2010699063539505,0.2103758156299591,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,737856,0.2824942469596863,0.2932126866977036,0.2719816586475478,-0.01654043722478322,-0.022209685713493535,-0.01942291788984346,0.282494229641352,6.200875639497936,7.521725396283769,5.016543525666578,-0.419043730557792,-0.7563514862746318,-0.577610903974767,6.200875639497936,1.0105194760175171,1.0554440534512903,0.969066170781466,-0.055380086677168164,-0.0815544859145925,-0.06882590538216937,1.0105194760175171,2.651526716722012,2.7838209639336116,2.524617948386763,-0.2206656193022008,-0.3063548590589636,-0.2650118767773484,2.651526716722012,0.19294898211956024,0.2104935497045517,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,737856,0.28212517499923706,0.2927966804627528,0.27168400173132373,-0.016258711055034913,-0.021707221096068725,-0.019053872333455624,0.2821251840849642,6.36445282312862,7.734066898126561,5.131450637652311,-0.5441692201296666,-0.9600842888027129,-0.7411880876054511,6.36445282312862,1.0244213601633017,1.0716783827718697,0.9806092142645167,-0.06972847488290261,-0.09577100821111117,-0.0827277895279539,1.0244213601633017,2.6946091900350466,2.8388034657324566,2.558159108254769,-0.25919866530866453,-0.3546513855787734,-0.308094350090383,2.6946091900350466,0.1918952316045761,0.21119870245456696,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,5,L5,block,block_depth,True,5,0.25,0.25,False,False,False,737856,0.27560505270957947,0.2858667365421065,0.2655749900198989,-0.010244543593064072,-0.014670993560811382,-0.012533737062156658,0.2756050488136652,6.139106411571192,7.46274289416602,4.953702116633875,-0.35712774486534254,-0.6950684392412871,-0.5158416760480229,6.139106411571192,1.0025911953227669,1.0496378290273745,0.9592068403543911,-0.04910503444827725,-0.07290924901292324,-0.060897624687419105,1.0025911953227669,2.5835916404848263,2.7170571210240455,2.4536289867966086,-0.1580984248956366,-0.2335593645535492,-0.19707680054016263,2.5835916404848263,0.1908281445503235,0.2104276418685913,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,737856,0.27810993790626526,0.28851057802973923,0.2678990083590207,-0.01250442120545185,-0.01748898859235338,-0.015038634515331883,0.27810994626684044,6.224261180204977,7.570665060653564,5.016743199245719,-0.4297726870191128,-0.7994309527839747,-0.6009964446818081,6.224261180204977,1.011465324822061,1.0580755244764857,0.9686420917147177,-0.05799040977394255,-0.08155448350469853,-0.06977175418671333,1.011465324822061,2.626445951565792,2.767416183731522,2.491921800854925,-0.19395561136205872,-0.2848420815313863,-0.23993111162112823,2.626445951565792,0.19376841187477112,0.21047033369541168,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,737856,0.27492961287498474,0.2851775631237462,0.2648955214857515,-0.009355441479808633,-0.014189555043823873,-0.011858261211682819,0.27492957296319137,6.13087630063221,7.437485553528984,4.951900165493698,-0.3603389255100475,-0.6765542832915666,-0.5076115651090403,6.13087630063221,1.005239167054006,1.052291341661149,0.9620555859380222,-0.05157194469278899,-0.07594987007772372,-0.0635455964186582,1.005239167054006,2.593207012257898,2.7341483513796363,2.4574126288956957,-0.1619557749626195,-0.25045107007462014,-0.20669217231323422,2.593207012257898,0.19488568603992462,0.21031372249126434,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,737856,0.2750397324562073,0.2852757153094156,0.26497155633036984,-0.009301222119309767,-0.01452381381274464,-0.011968418614554943,0.2750397303660635,6.200717853816203,7.5446381592022815,4.994770003968528,-0.39508671524397876,-0.7877465609989298,-0.5774531182930334,6.200717853816203,1.0035473932725896,1.0506615396360366,0.9607752406790308,-0.050205625117320574,-0.07384821835912536,-0.06185382263724182,1.0035473932725896,2.596914575465964,2.7419099938718383,2.4559432634736083,-0.15549390734933558,-0.26483557989139883,-0.21039973552130053,2.596914575465964,0.19746549427509308,0.21047233045101166,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,737856,0.27606311440467834,0.2864184955124324,0.26589942517235365,-0.010103480024121097,-0.015789235077926334,-0.01299182445038366,0.2760631362018922,6.227303689920595,7.580834179201842,5.017514960619729,-0.41213584309888035,-0.8273792789157947,-0.604038954397426,6.227303689920595,1.005677472717393,1.0527963374033968,0.962119091017313,-0.05109131125878876,-0.07625223335697029,-0.06398390208204519,1.005677472717393,2.624331141645706,2.769723001258367,2.4831254549848016,-0.17701138516265344,-0.29682726481144234,-0.2378163017010424,2.624331141645706,0.19863931834697723,0.21292860805988312,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,10,L10,block,block_depth,True,10,0.5,0.5,False,False,False,737856,0.27612897753715515,0.2864376184726063,0.2659852601783279,-0.010190882843044695,-0.01578765390831836,-0.013057699626069896,0.27612901137757845,6.063051370858213,7.374747980414652,4.891753863987404,-0.28289039243243175,-0.6175044169010195,-0.4397866353350439,6.063051370858213,0.9931647998983149,1.0396422979954372,0.9500345187155065,-0.03978839841068528,-0.06299190644066038,-0.0514712292629671,0.9931647998983149,2.625901607080096,2.7683360997079207,2.4873476916663657,-0.18231558048141647,-0.29374867987909054,-0.23938676713543217,2.625901607080096,0.1985648274421692,0.21302899718284607,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,11,L11,block,block_depth,True,11,0.55,0.55,False,False,False,737856,0.27713173627853394,0.287351634153627,0.26704403083764355,-0.01112697919944427,-0.016938778117142665,-0.014060407791656349,0.2771317195431649,6.272601803430476,7.625614231895603,5.058665157595879,-0.45500451863566044,-0.8688315635672484,-0.6493370679073065,6.272601803430476,1.014854580974982,1.0638853731291908,0.9699259041036193,-0.05926437760756239,-0.08730101760717807,-0.07316101033963429,1.014854580974982,2.658442812216264,2.803863280928874,2.517294941905107,-0.21423886579869486,-0.32691017526523236,-0.27192797227160037,2.658442812216264,0.19831964373588562,0.21341107785701752,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,12,L12,block,block_depth,True,12,0.6,0.6,False,False,False,737856,0.27628612518310547,0.2864801204855774,0.2662425678269582,-0.01033163052087803,-0.016018120721622377,-0.013214813133004932,0.2762861248845135,6.266715081652487,7.633292126945822,5.0467905158675626,-0.4518658150890381,-0.8659147250396121,-0.6434503461293177,6.266715081652487,1.014497681156773,1.0642158353662656,0.9689391771666055,-0.05800621225283051,-0.08817866643745444,-0.07280411052142521,1.014497681156773,2.640055583552607,2.7808939014796383,2.502593436121596,-0.20150575849885857,-0.30350204559280497,-0.2535407436079433,2.640055583552607,0.1998782753944397,0.21378867328166962,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,13,L13,block,block_depth,True,13,0.65,0.65,False,False,False,737856,0.2663348317146301,0.27614361098505386,0.2565182894496745,-0.0011835266924854315,-0.005245504093192905,-0.00326349636013723,0.2663348081116458,5.858487439816658,7.111681709572473,4.736380267285528,-0.09830632702891215,-0.3841721453102714,-0.23522270429348868,5.858487439816658,0.9782562969762425,1.0271429874399522,0.933941689030168,-0.02323087408612123,-0.05085535334369358,-0.03656272634089475,0.9782562969762425,2.4682564606666535,2.5989540864838947,2.3396126167018427,-0.03903692417182483,-0.12313792502964263,-0.08174162072198987,2.4682564606666535,0.19748012721538544,0.2109214961528778,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,14,L14,block,block_depth,True,14,0.7,0.7,False,False,False,737856,0.265242338180542,0.27501433126891445,0.25556030685849884,-0.00016863776321116939,-0.003994567731736606,-0.0021710214525005878,0.26524233320400914,5.72141576408719,6.940050841751131,4.637289025827633,0.0341396832592188,-0.23081228623826736,-0.09815102856402103,5.72141576408719,0.9676200952188231,1.0135547714198325,0.9259969607481395,-0.01518930004944894,-0.036827844138655294,-0.02592652458347533,0.9676200952188231,2.439726378709384,2.5705543575215417,2.3138863064359483,-0.00941663289742952,-0.09460408837010399,-0.05321153876472051,2.439726378709384,0.19624613225460052,0.2099945992231369,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,15,L15,block,block_depth,True,15,0.75,0.75,False,False,False,737856,0.26376232504844666,0.2736634732362679,0.2541963854516707,0.0011794608615992544,-0.002421254864076314,-0.0006910202640840746,0.2637623320155926,5.498429872935901,6.66591314610824,4.462474797805685,0.24065671490681736,0.019989944734882116,0.12483486258726817,5.498429872935901,0.9552375104543382,1.0025532213980552,0.9131076568234318,-0.0010087195354025519,-0.026909748350551325,-0.013543939818990491,0.9552375104543382,2.4099248256737296,2.539199171773394,2.2840292517430276,0.0205818369272904,-0.06339119128502933,-0.02340998572906594,2.4099248256737296,0.19512417912483215,0.20849177241325378,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,16,L16,block,block_depth,True,16,0.8,0.8,False,False,False,737856,0.2636643648147583,0.2734853180427502,0.25405626656267194,0.0012776383390749745,-0.002306561693478057,-0.0005930320480624918,0.26366434379957104,5.744369284947006,6.970559208309182,4.648998219060052,-0.026280466702479275,-0.22234099979423652,-0.12110454942383697,5.744369284947006,0.9671899888153318,1.0143869814390516,0.9243725566684856,-0.013385521199834691,-0.038134770573581916,-0.02549641817998405,0.9671899888153318,2.4139325017271847,2.5391953365675275,2.2923231666597816,0.009179393427325296,-0.061276635787675594,-0.02741766178252103,2.4139325017271847,0.19447064399719238,0.2094062864780426,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,17,L17,block,block_depth,True,17,0.85,0.85,False,False,False,737856,0.26231494545936584,0.2720396871475915,0.25279500562278195,0.002439748710519013,-0.0007867371322203207,0.0007563473670992304,0.2623149643844093,5.471189705973922,6.613702645108426,4.446007005228118,0.23348688183902644,0.0779753136661507,0.15207502954924745,5.471189705973922,0.941321927312393,0.9859975015397555,0.901661228424419,0.009809579320009233,-0.00933103708278843,0.0003716433229548066,0.941321927312393,2.3695641000506256,2.486581722859046,2.2569868625061678,0.04875243832044577,-0.013220364030578378,0.016950739894038058,2.3695641000506256,0.19356641173362732,0.2090369313955307,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,18,L18,block,block_depth,True,18,0.9,0.9,False,False,False,737856,0.2607501447200775,0.27037563077920607,0.25134500171562646,0.004023545032424007,0.0006864965985749165,0.0023211723349931823,0.26075013941651537,5.450084142354163,6.583803039574499,4.428704951310315,0.2556844127225114,0.09560856673762734,0.1731805931690067,5.450084142354163,0.9539341968648392,1.0022600128251191,0.9109376669952907,0.0020031644670165613,-0.027672799978267538,-0.012240626229491403,0.9539341968648392,2.3290646662168,2.4366696418348863,2.225394136897555,0.08860309071079402,0.02630512583534219,0.05745017372786343,2.3290646662168,0.19645553827285767,0.20694904029369354,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,19,L19,block,block_depth,True,19,0.95,0.95,False,False,False,737856,0.26277804374694824,0.2725213967864437,0.25314877130311575,0.0015420287026390836,-0.0009137188535865883,0.0002932763651354864,0.26277803538637307,5.465567256951973,6.5898221783681,4.457152760041663,0.237703760968025,0.08779052527128343,0.15769747857119665,5.465567256951973,0.9479176017413798,0.9928536038445669,0.90793153059993,0.0026184525577077934,-0.0158329237499896,-0.006224031106032091,0.9479176017413798,2.3324390565581,2.4428298117837293,2.2259007109810693,0.07660876444946571,0.030916181118011376,0.054075783386563714,2.3324390565581,0.19883327186107635,0.20699839293956757,True,False,30.0
timesfm3,uber_tlc_hourly,Uber TLC,20,L20,block,block_depth,True,20,1.0,1.0,False,True,True,737856,0.26307129859924316,0.273055832116431,0.25324720262002404,0.0,0.0,0.0,0.26307131175150855,5.623264735523169,6.797903700788178,4.570724649523753,0.0,0.0,0.0,5.623264735523169,0.9416935706353478,0.9839958113615955,0.9041785455420731,0.0,0.0,0.0,0.9416935706353478,2.3865148399446636,2.504188412749298,2.2710599412087764,0.0,0.0,0.0,2.3865148399446636,0.18900777399539948,0.20720285177230835,True,False,30.0
timesfm3,wind_farms_hourly,Wind Farms,0,Emb,embedding,block_depth,True,0,0.0,0.0,True,False,False,737856,0.6302698254585266,1.4512307876824107,0.20776567129055679,-0.012672405999566176,-0.03250817014099957,-0.0225613383391432,0.6302697491611688,18.333741800008617,22.01201118487911,15.00887541721029,1.1225218528350647,-2.3470197047826122,-0.6821560777828459,18.333741800008617,4.80579227337263,11.78415076122867,1.253179881001665,0.05200806327824763,-0.19959512899574322,-0.07496224238561755,4.80579227337263,1.8062669116779835,2.2963337069758585,1.4545572236463833,0.10933600152820339,-0.19111668537575321,-0.042560738748251836,1.8062669116779835,12.043371200561523,0.20789262652397156,True,False,30.0
timesfm3,wind_farms_hourly,Wind Farms,1,L1,block,block_depth,True,1,0.05,0.05,False,False,False,737856,0.6121832728385925,1.4334212148329242,0.19041011706901045,0.004101685107372792,-0.012844357579477293,-0.004474815962310141,0.6121832267843358,16.842182187149454,20.28100949067676,13.739493831731593,2.4550265675924825,-0.6584280189724244,0.8094035350763171,16.842182187149454,4.674747608867181,11.646371071121846,1.1270848445521964,0.1841110735234703,-0.05515203756106805,0.0560824221198315,4.674747608867181,1.6773923908578945,2.1270652323628982,1.3565564251393156,0.23106324460371794,-0.034402721745341494,0.08631378207183715,1.6773923908578945,12.01396369934082,0.2000897079706192,False,False,10.0
timesfm3,wind_farms_hourly,Wind Farms,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,737856,0.609999418258667,1.4302231606814069,0.18875245520212325,0.006231810641830483,-0.010269455341728876,-0.0022909834639717186,0.6099993942859974,16.33701671011548,19.719094768327142,13.332033575448047,2.997712426457782,-0.17269782516509344,1.3145690121102902,16.33701671011548,4.690597806405143,11.662090870658465,1.1445072850618117,0.16637374078267492,-0.07280588268533852,0.04023222458186915,4.690597806405143,1.6602835251498387,2.102982625337366,1.339274007492028,0.25426140181523693,-0.020389753842179954,0.10342264777989296,1.6602835251498387,12.000889778137207,0.19924211502075195,False,False,10.0
timesfm3,wind_farms_hourly,Wind Farms,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,737856,0.608119547367096,1.4279510167878802,0.18731846302154098,0.005671117802413478,-0.0063097453469993766,-0.00041109681811957177,0.6081195076401452,16.875065839271258,20.338286263493206,13.698837711596354,2.0001452546757488,-0.3554192647049501,0.7765198829545135,16.875065839271258,4.704602841712495,11.672297586858509,1.1653740541343105,0.12465466550323058,-0.06103758103787872,0.026227189274517393,4.704602841712495,1.6772530255990068,2.1252978739149944,1.3548396340065287,0.20460416413441693,-0.013343439095574191,0.08645314733072484,1.6772530255990068,12.008360862731934,0.19936318695545197,True,False,30.0
