model,kind,depth,level,batch,n_jobs,median_ms,median_ms_min_job,median_ms_max_job,speedup_vs_native,speedup_min_job,speedup_max_job,throughput,peak_allocated_bytes,active_params
chronos2,adapter,8,device_forward,256,3,116.65261000000001,116.623906,116.6887855,1.4660838680166057,1.4660723964941715,1.4663714873346807,2194.5501262252083,854656512.0,82310304
chronos2,adapter,9,api_e2e,1,3,15.194497,14.987335999999999,15.203285000000001,1.2837562507005005,1.278101772084125,1.2946482617057495,65.81330069695628,377044992.0,91749792
chronos2,adapter,9,api_e2e,256,3,141.45639749999998,141.3502395,141.463073,1.28584454927648,1.285009332999591,1.286531478783866,1809.744942783518,893005312.0,91749792
chronos2,adapter,9,device_forward,1,3,14.4810465,14.362247,14.581377,1.2981720968854011,1.2956955985706973,1.3096699632028332,69.05578267427013,377042432.0,91749792
chronos2,adapter,9,device_forward,256,3,130.4329925,130.3991125,130.4777425,1.3111803096904333,1.3111473476022164,1.3114657547995199,1962.6936030007896,892415488.0,91749792
chronos2,chronos2_small,,api_e2e,1,3,10.8080435,10.7555045,11.009913999999998,1.7952674320750097,1.7648953025427812,1.8135858248211416,92.52368386563211,121283584.0,27934624
chronos2,chronos2_small,,api_e2e,256,3,55.3481515,55.235399,55.416660500000006,3.2841512797401418,3.283839298589764,3.2908749514057094,4625.267385849373,467965440.0,27934624
chronos2,chronos2_small,,device_forward,1,3,10.173026,10.113385,10.359490000000001,1.8489880493768522,1.8146540515025351,1.868120911050059,98.29916880188844,121281024.0,27934624
chronos2,chronos2_small,,device_forward,256,3,44.612305,44.609819,44.631390499999995,3.8334977647982993,3.8330767669001937,3.833549974726416,5738.327127459565,467375616.0,27934624
chronos2,hard,0,api_e2e,1,3,2.2656925,2.250104,2.2657439999999998,8.576338360126098,8.563777946670058,8.66894619093162,441.3661606771439,35058688.0,6203808
chronos2,hard,0,api_e2e,256,3,17.7472695,17.6867705,17.796335,10.241261902288686,10.22663916474937,10.277330788003383,14424.754185425536,240376320.0,6203808
chronos2,hard,0,device_forward,1,3,1.6201759999999998,1.60837,1.6281970000000001,11.609728510976588,11.545832905968993,11.746691370766676,617.2168949546223,35055616.0,6203808
chronos2,hard,0,device_forward,256,3,5.6590945,5.656459,5.668611500000001,30.230197781641568,30.169852264527204,30.233396989176445,45236.91908661359,239784448.0,6203808
chronos2,hard,1,api_e2e,1,3,3.756503,3.70465,3.774791,5.1926034665751635,5.140239154962487,5.2451231560336335,266.2050316477852,73414656.0,15643296
chronos2,hard,1,api_e2e,256,3,30.203502,30.032384,30.507912,6.017660965274821,5.9655572790428915,6.052559497108188,8475.838331594794,559866368.0,15643296
chronos2,hard,1,device_forward,1,3,3.1131115,3.0732505000000003,3.1224100000000004,6.068856190984485,6.024129918876764,6.116940516238425,321.2220313984899,73412096.0,15643296
chronos2,hard,1,device_forward,256,3,19.460556500000003,19.4541045,19.4690105,8.78809254504104,8.7870693787956,8.790636983573313,13154.813943784186,559014400.0,15643296
chronos2,hard,10,api_e2e,1,3,16.441155000000002,16.4055875,16.643771,1.1801682120264665,1.1674845502260274,1.1889870143327694,60.82297746113335,413359104.0,100598688
chronos2,hard,10,api_e2e,256,3,154.357533,154.330324,154.442251,1.1778164283514365,1.1768439907030364,1.1790593757416425,1658.487247266384,928795136.0,100598688
chronos2,hard,10,device_forward,1,3,15.857479000000001,15.834206,16.0360125,1.1861786794735782,1.1722920832095884,1.1931779844218269,63.06172626809091,413356544.0,100598688
chronos2,hard,10,device_forward,256,3,143.5103145,143.473543,143.540468,1.1918279798279605,1.19169951021186,1.1919547459701332,1783.8439062162324,927943168.0,100598688
chronos2,hard,11,api_e2e,1,3,18.2011705,17.836415000000002,18.2177515,1.066616014605315,1.0660483895802195,1.093607123404563,54.941521480720155,451118080.0,110038176
chronos2,hard,11,api_e2e,256,3,168.1784585,168.06767000000002,168.1874515,1.081545254955935,1.0807236350070362,1.0821062741413854,1522.1925702214708,966554112.0,110038176
chronos2,hard,11,device_forward,1,3,17.5628365,17.197737500000002,17.620241,1.0710003193390771,1.0668917922291754,1.0985762516726398,56.9384108313028,451115520.0,110038176
chronos2,hard,11,device_forward,256,3,157.27594,157.246446,157.3299755,1.0873956404266285,1.0873677788121185,1.0875538039187227,1627.7124142446708,965702144.0,110038176
chronos2,hard,12,api_e2e,1,3,19.3647305,19.323512,19.405061,1.0041305379684604,1.0034400168905009,1.0052032559959487,51.640274570307085,487959552.0,119477664
chronos2,hard,12,api_e2e,256,3,181.9216515,181.888349,181.951276,0.9992637571304801,0.9991817329120937,1.0002496300163346,1407.1991865135415,1003395584.0,119477664
chronos2,hard,12,device_forward,1,3,18.7179985,18.6621295,18.7669295,1.0067190799645727,1.004321615903538,1.0079130305038342,53.42451544699077,487956992.0,119477664
chronos2,hard,12,device_forward,256,3,171.0527745,171.01248850000002,171.07671349999998,0.9999931755761723,0.9998152441543705,1.0000086660337673,1496.6141341367133,1002805760.0,119477664
chronos2,hard,2,api_e2e,1,3,5.208465,5.1492535,5.2147705,3.745063180802789,3.7262129752402333,3.7681828055270534,191.99514636269993,111287296.0,25082784
chronos2,hard,2,api_e2e,256,3,44.1352355,43.954423,44.253184000000005,4.123614487114269,4.107149329639196,4.135483498441101,5800.354231711304,626723328.0,25082784
chronos2,hard,2,device_forward,1,3,4.559373,4.476069,4.568543999999999,4.143777225508858,4.11485376960362,4.202304186999799,219.32840326948462,111284736.0,25082784
chronos2,hard,2,device_forward,256,3,33.2456745,33.222196999999994,33.2462445,5.1457986211108455,5.144074889420968,5.14758161538805,7700.249847540316,625871360.0,25082784
chronos2,hard,3,api_e2e,1,3,6.5731395,6.567643,6.6169395,2.9519118679894136,2.9366061908228116,2.9700199142980215,152.1343035546408,149046272.0,34522272
chronos2,hard,3,api_e2e,256,3,57.8455505,57.7556845,57.934079,3.1462523033642835,3.137262870788021,3.147271001523668,4425.578074496844,664482304.0,34522272
chronos2,hard,3,device_forward,1,3,5.925915,5.914982999999999,5.985946,3.180026637439195,3.1405045250992907,3.188204015751154,168.75031113338616,149043712.0,34522272
chronos2,hard,3,device_forward,256,3,47.0198685,47.0106635,47.040192,3.637210756980317,3.636795232468439,3.6377697689801805,5444.506932213135,663630336.0,34522272
chronos2,hard,4,api_e2e,1,3,8.0283795,7.936484500000001,8.1183975,2.420332210254884,2.390044155881749,2.4577671007862487,124.55813779106978,186805248.0,43961760
chronos2,hard,4,api_e2e,256,3,71.8523295,71.7290225,82.54882549999999,2.5329268760868775,2.2017809932377537,2.5341596004601903,3562.862913164145,702241280.0,43961760
chronos2,hard,4,device_forward,1,3,7.3965505,7.301664000000001,7.4785115,2.5415753600276236,2.5151801264195424,2.5874959461295393,135.19815757358785,186802688.0,43961760
chronos2,hard,4,device_forward,256,3,60.817047,60.7869285,60.825241000000005,2.812574897976976,2.8120597749509275,2.813334621768231,4209.346106528323,701389312.0,43961760
chronos2,hard,5,api_e2e,1,3,9.5186155,9.362236,9.591365,2.0492508075360334,2.025920763103062,2.0725100819932334,105.05729535981364,224564224.0,53401248
chronos2,hard,5,api_e2e,256,3,85.31613200000001,85.156958,85.494626,2.1305793727263675,2.1287501333709558,2.13434626211049,3000.6048563007985,740000256.0,53401248
chronos2,hard,5,device_forward,1,3,8.8800435,8.6941205,8.9333165,2.1275825957384105,2.1043573794793904,2.1635084882938993,112.61206096569236,224561664.0,53401248
chronos2,hard,5,device_forward,256,3,74.61416,74.567567,74.619653,2.2926338990078126,2.2920739374402928,2.293409552976296,3430.9841456366994,739148288.0,53401248
chronos2,hard,6,api_e2e,1,3,10.932085,10.929844500000002,11.067747,1.77782451525271,1.7531416737299832,1.784291880277184,91.4738588293084,262323200.0,62840736
chronos2,hard,6,api_e2e,256,3,99.2527965,99.110074,99.28915950000001,1.8336681979534952,1.8305566883160087,1.8340495941916055,2579.272413750075,777759232.0,62840736
chronos2,hard,6,device_forward,1,3,10.2844065,10.282710999999999,10.4269985,1.8282037198166905,1.8039518755085657,1.837055546180521,97.23458519458562,262320640.0,62840736
chronos2,hard,6,device_forward,256,3,88.37073649999999,88.3533305,88.394454,1.935365153112434,1.9352692788749135,1.9355690332465736,2896.886572853221,776907264.0,62840736
chronos2,hard,7,api_e2e,1,3,12.16552,12.1470435,12.438518,1.5972474255107876,1.5599389332394744,1.6058253598910714,82.19952784591204,300082176.0,72280224
chronos2,hard,7,api_e2e,256,3,112.9053155,112.778558,113.03411299999999,1.6101041682876744,1.6097952004748617,1.6117672917931791,2267.386605017724,815518208.0,72280224
chronos2,hard,7,device_forward,1,3,11.534402499999999,11.506307,11.792354,1.6298105168429835,1.595084704885895,1.6419713119074608,86.697165284461,300079616.0,72280224
chronos2,hard,7,device_forward,256,3,102.162992,102.131743,102.184477,1.6741833106412043,1.6740031605573962,1.6744448442439683,2505.799751831857,814666240.0,72280224
chronos2,hard,8,api_e2e,1,3,13.6021415,13.497643,13.647351,1.4292906000585754,1.4285504602345152,1.4375345754810673,73.51783540849064,337841152.0,81719712
chronos2,hard,8,api_e2e,256,3,126.720579,126.6154665,126.855536,1.4346768161540855,1.43429296515446,1.4356286481004277,2020.1927896809877,853277184.0,81719712
chronos2,hard,8,device_forward,1,3,12.9908655,12.906178,13.0324885,1.4496867578283303,1.447085300051794,1.457426319395254,76.97716522428779,337838592.0,81719712
chronos2,hard,8,device_forward,256,3,115.920175,115.8970685,115.9676585,1.4753356911340065,1.4752004844523097,1.4755676973831309,2208.4162657621937,852425216.0,81719712
chronos2,hard,9,api_e2e,1,3,15.1102785,15.009361,15.113201,1.2909113819444162,1.2857200469973236,1.2927484721035094,66.18011706402368,375600128.0,91159200
